ID_Turno,Fecha,Anio,Actor_Final,Rol_Final,Grupo_Actor,Naturaleza_Turno,Palabras,Lex_Score,HD_Score_Modelo,HD_Clase_Modelo,Margen,HD_Confianza_Modelo,En_Universo_Entrenado,En_Muestra_500,HD_Score_Oro,HD_Clase_Oro
RPM-2005-03-10:T20,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,76,0.0,-0.0179,NEUTRAL,0.9465,0.9703,false,false,,
RPM-2005-03-10:T21,2005-03-10,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,148,0.0,-0.0877,NEUTRAL,0.3681,0.608,false,false,,
RPM-2005-03-10:T22,2005-03-10,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,45,0.0,-0.0227,NEUTRAL,0.8397,0.9007,false,false,,
RPM-2005-03-10:T23,2005-03-10,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,126,0.4286,0.0642,NEUTRAL,0.8615,0.9291,false,false,,
RPM-2005-03-10:T24,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0666,NEUTRAL,0.7837,0.878,false,false,,
RPM-2005-03-10:T25,2005-03-10,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,24,0.0,0.0537,NEUTRAL,0.7148,0.8278,false,false,,
RPM-2005-03-10:T26,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0004,NEUTRAL,0.9813,0.9877,false,false,,
RPM-2005-03-10:T27,2005-03-10,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,1002,0.7895,0.6025,HAWKISH,0.2388,0.6138,true,false,,
RPM-2005-03-10:T28,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,10,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2005-03-10:T29,2005-03-10,2005,Luis Óscar Herrera Barriga,Gerente de División Política Financiera,STAFF,INTERVENCION,87,0.4286,0.2557,NEUTRAL,0.3902,0.6787,false,false,,
RPM-2005-03-10:T30,2005-03-10,2005,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,109,0.0,-0.0262,NEUTRAL,0.8972,0.9402,false,false,,
RPM-2005-03-10:T31,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,64,0.0,-0.453,DOVISH,0.4446,0.6325,false,false,,
RPM-2005-03-10:T32,2005-03-10,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,-0.0719,NEUTRAL,0.8255,0.9076,false,false,,
RPM-2005-03-10:T33,2005-03-10,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,137,0.4286,0.023,NEUTRAL,0.9345,0.964,false,false,,
RPM-2005-03-10:T34,2005-03-10,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,1426,0.3333,0.4805,HAWKISH,0.0558,0.5121,true,false,,
RPM-2005-03-10:T35,2005-03-10,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,287,0.0,-0.5817,DOVISH,0.253,0.6116,true,false,,
RPM-2005-03-10:T36,2005-03-10,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,121,0.0,0.0335,NEUTRAL,0.8657,0.9216,false,false,,
RPM-2005-03-10:T37,2005-03-10,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,44,0.0,-0.1424,NEUTRAL,0.5533,0.7497,false,false,,
RPM-2005-03-10:T38,2005-03-10,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,359,0.3333,0.0637,NEUTRAL,0.8512,0.922,true,true,0.0,NEUTRAL
RPM-2005-03-10:T39,2005-03-10,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,1098,0.0,0.326,HAWKISH,0.152,0.4927,true,false,,
RPM-2005-03-10:T40,2005-03-10,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,421,0.0,0.6196,HAWKISH,0.3736,0.6644,true,false,,
RPM-2005-03-10:T41,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,513,0.0,0.5471,HAWKISH,0.2424,0.5965,true,false,,
RPM-2005-03-10:T42,2005-03-10,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,84,0.0,-0.069,NEUTRAL,0.8009,0.8903,false,false,,
RPM-2005-03-10:T43,2005-03-10,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,DOCUMENTO_PERSONAL,128,0.0,-0.0267,NEUTRAL,0.8497,0.9087,false,false,,
RPM-2005-03-10:T44,2005-03-10,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,DOCUMENTO_PERSONAL,85,0.0,0.7125,HAWKISH,0.6557,0.7894,false,false,,
RPM-2005-03-10:T45,2005-03-10,2005,María Elena Ovalle Molina,Consejera,CONSEJO,DOCUMENTO_PERSONAL,347,0.3333,0.0331,NEUTRAL,0.8461,0.9084,false,false,,
RPM-2005-03-10:T46,2005-03-10,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,81,0.0,-0.1051,NEUTRAL,0.6618,0.8096,false,false,,
RPM-2005-03-10:T47,2005-03-10,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,286,0.0,0.2099,NEUTRAL,0.1611,0.5107,false,false,,
RPM-2005-04-07:T1,2005-04-07,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,171,0.0,-0.2951,NEUTRAL,0.3079,0.6369,false,false,,
RPM-2005-04-07:T2,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,132,0.0,-0.0612,NEUTRAL,0.7945,0.8834,false,false,,
RPM-2005-04-07:T3,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,1761,0.4286,0.0249,NEUTRAL,0.9292,0.9611,true,false,,
RPM-2005-04-07:T4,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,12,0.0,-0.0322,NEUTRAL,0.8597,0.9172,false,false,,
RPM-2005-04-07:T5,2005-04-07,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,62,0.0,-0.3738,NEUTRAL,0.083,0.5133,false,false,,
RPM-2005-04-07:T6,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,76,0.0,-0.0085,NEUTRAL,0.9083,0.9417,false,false,,
RPM-2005-04-07:T7,2005-04-07,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,22,0.0,-0.4388,NEUTRAL,0.0079,0.4849,false,false,,
RPM-2005-04-07:T8,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,66,0.0,-0.0647,NEUTRAL,0.6024,0.7565,false,false,,
RPM-2005-04-07:T9,2005-04-07,2005,María Elena Ovalle Molina,Consejera,CONSEJO,INTERVENCION,89,0.0,-0.0452,NEUTRAL,0.8483,0.9139,false,false,,
RPM-2005-04-07:T10,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,194,0.0,0.1241,NEUTRAL,0.4062,0.6455,true,false,,
RPM-2005-04-07:T11,2005-04-07,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,98,0.0,0.0016,NEUTRAL,0.9903,0.9941,false,false,,
RPM-2005-04-07:T12,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,52,0.0,0.0126,NEUTRAL,0.9589,0.9768,false,false,,
RPM-2005-04-07:T13,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,20,0.0,0.0174,NEUTRAL,0.8563,0.91,false,false,,
RPM-2005-04-07:T14,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,189,0.0,0.004,NEUTRAL,0.9624,0.9762,true,false,,
RPM-2005-04-07:T15,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,76,0.0,-0.0046,NEUTRAL,0.9824,0.9898,false,false,,
RPM-2005-04-07:T16,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,61,0.0,-0.0067,NEUTRAL,0.943,0.9643,false,false,,
RPM-2005-04-07:T17,2005-04-07,2005,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,137,0.0,-0.0443,NEUTRAL,0.8954,0.9451,false,false,,
RPM-2005-04-07:T18,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,2015,0.2941,-0.0278,NEUTRAL,0.8381,0.9014,true,true,0.0,NEUTRAL
RPM-2005-04-07:T19,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,16,0.0,-0.0764,NEUTRAL,0.7874,0.8837,false,false,,
RPM-2005-04-07:T20,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,71,0.0,0.0881,NEUTRAL,0.7346,0.8524,false,false,,
RPM-2005-04-07:T21,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,71,0.0,0.0634,NEUTRAL,0.8307,0.9083,false,false,,
RPM-2005-04-07:T22,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,33,0.0,-0.045,NEUTRAL,0.8537,0.9175,false,false,,
RPM-2005-04-07:T23,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,57,0.0,-0.0013,NEUTRAL,0.9646,0.9768,false,false,,
RPM-2005-04-07:T24,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,32,0.0,0.078,NEUTRAL,0.7633,0.8682,false,false,,
RPM-2005-04-07:T25,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,44,0.0,-0.0072,NEUTRAL,0.956,0.9731,false,false,,
RPM-2005-04-07:T26,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,14,0.0,-0.0263,NEUTRAL,0.7335,0.8311,false,false,,
RPM-2005-04-07:T27,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,83,0.0,-0.1151,NEUTRAL,0.7255,0.8554,false,false,,
RPM-2005-04-07:T28,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,54,0.0,0.0358,NEUTRAL,0.7646,0.855,false,false,,
RPM-2005-04-07:T29,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,652,-0.5,0.0321,NEUTRAL,0.9194,0.957,true,false,,
RPM-2005-04-07:T30,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,11,0.0,-0.028,NEUTRAL,0.7199,0.8226,false,false,,
RPM-2005-04-07:T31,2005-04-07,2005,María Elena Ovalle Molina,Consejera,CONSEJO,INTERVENCION,68,0.0,-0.2128,NEUTRAL,0.4937,0.7334,false,false,,
RPM-2005-04-07:T32,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,248,0.3333,0.1836,NEUTRAL,0.3322,0.616,true,false,,
RPM-2005-04-07:T33,2005-04-07,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,58,0.0,0.0051,NEUTRAL,0.9863,0.9925,false,false,,
RPM-2005-04-07:T34,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,112,0.0,0.008,NEUTRAL,0.9648,0.9792,false,false,,
RPM-2005-04-07:T35,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,74,0.0,0.1747,NEUTRAL,0.5934,0.7872,false,false,,
RPM-2005-04-07:T36,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,205,0.0,0.0064,NEUTRAL,0.9549,0.972,true,false,,
RPM-2005-04-07:T37,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,120,-0.5,-0.0133,NEUTRAL,0.9457,0.9683,false,false,,
RPM-2005-04-07:T38,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,762,0.2727,0.1571,NEUTRAL,0.6434,0.8146,true,false,,
RPM-2005-04-07:T39,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,10,0.0,-0.0206,NEUTRAL,0.7835,0.8625,false,false,,
RPM-2005-04-07:T40,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,32,0.0,0.0031,NEUTRAL,0.9791,0.9871,false,false,,
RPM-2005-04-07:T41,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,133,0.0,0.0386,NEUTRAL,0.9122,0.9543,false,false,,
RPM-2005-04-07:T42,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,108,0.0,-0.0544,NEUTRAL,0.5124,0.6931,false,false,,
RPM-2005-04-07:T43,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,227,0.0,0.1401,NEUTRAL,0.6747,0.8298,true,false,,
RPM-2005-04-07:T44,2005-04-07,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,71,0.0,-0.0831,NEUTRAL,0.7827,0.8828,false,false,,
RPM-2005-04-07:T45,2005-04-07,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,146,0.0,0.0359,NEUTRAL,0.8561,0.9161,false,false,,
RPM-2005-04-07:T46,2005-04-07,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,355,0.0,0.0275,NEUTRAL,0.9399,0.9691,true,false,,
RPM-2005-04-07:T47,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0666,NEUTRAL,0.7837,0.878,false,false,,
RPM-2005-04-07:T48,2005-04-07,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,62,0.0,-0.1822,NEUTRAL,0.3899,0.654,false,false,,
RPM-2005-04-07:T49,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0004,NEUTRAL,0.9813,0.9877,false,false,,
RPM-2005-04-07:T50,2005-04-07,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,1068,0.5714,0.8935,HAWKISH,0.8098,0.9011,true,false,,
RPM-2005-04-07:T51,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,10,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2005-04-07:T52,2005-04-07,2005,María Eugenia Wagner Brizzi,Ministra de Hacienda (S),HACIENDA,INTERVENCION,478,0.2,0.1987,NEUTRAL,0.5371,0.7576,true,false,,
RPM-2005-04-07:T53,2005-04-07,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,265,0.0,0.6364,HAWKISH,0.331,0.6558,true,true,0.25,NEUTRAL
RPM-2005-04-07:T54,2005-04-07,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,357,0.7143,0.9628,HAWKISH,0.9355,0.9661,true,false,,
RPM-2005-04-07:T55,2005-04-07,2005,María Elena Ovalle Molina,Consejera,CONSEJO,INTERVENCION,294,0.3333,0.9346,HAWKISH,0.8818,0.9388,true,true,0.5,HAWKISH
RPM-2005-04-07:T56,2005-04-07,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,385,0.5,0.5812,HAWKISH,0.3946,0.6586,true,false,,
RPM-2005-04-07:T57,2005-04-07,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,314,0.5556,0.9154,HAWKISH,0.8775,0.931,true,false,,
RPM-2005-04-07:T58,2005-04-07,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,300,0.3333,0.8955,HAWKISH,0.8073,0.9009,false,false,,
RPM-2005-04-07:T59,2005-04-07,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,15,0.0,0.0858,NEUTRAL,0.7413,0.8562,false,false,,
RPM-2005-05-12:T1,2005-05-12,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,199,0.0,-0.6077,DOVISH,0.3072,0.6383,false,false,,
RPM-2005-05-12:T2,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,108,0.0,0.0093,NEUTRAL,0.94,0.9631,false,false,,
RPM-2005-05-12:T3,2005-05-12,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,2194,0.4483,0.0078,NEUTRAL,0.8435,0.8982,true,false,,
RPM-2005-05-12:T4,2005-05-12,2005,Esteban Jadresic Marinovic,Gerente de División Internacional,STAFF,INTERVENCION,129,0.0,0.0209,NEUTRAL,0.8699,0.9203,false,false,,
RPM-2005-05-12:T5,2005-05-12,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,152,-0.3333,-0.2285,NEUTRAL,0.3943,0.6724,true,false,,
RPM-2005-05-12:T6,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,145,-0.3333,-0.0691,NEUTRAL,0.8456,0.9201,false,false,,
RPM-2005-05-12:T7,2005-05-12,2005,Camilo Carrasco Alfonso,Gerente General,STAFF,INTERVENCION,27,0.0,0.0042,NEUTRAL,0.9886,0.9938,false,false,,
RPM-2005-05-12:T8,2005-05-12,2005,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,167,0.0,0.0025,NEUTRAL,0.9514,0.9685,true,false,,
RPM-2005-05-12:T9,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,122,-0.3333,0.304,HAWKISH,0.1567,0.4869,false,false,,
RPM-2005-05-12:T10,2005-05-12,2005,Jorge Pérez Etchegaray,Gerente de Operaciones Monetarias,STAFF,INTERVENCION,55,0.0,0.1095,NEUTRAL,0.7505,0.8701,false,false,,
RPM-2005-05-12:T11,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,28,-0.3333,-0.1181,NEUTRAL,0.6881,0.8314,false,false,,
RPM-2005-05-12:T12,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,295,0.4286,-0.1507,NEUTRAL,0.1225,0.4653,true,true,0.0,NEUTRAL
RPM-2005-05-12:T13,2005-05-12,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,99,0.0,0.0046,NEUTRAL,0.5769,0.7195,false,false,,
RPM-2005-05-12:T14,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,37,0.0,-0.0392,NEUTRAL,0.9111,0.9538,false,false,,
RPM-2005-05-12:T15,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,110,0.0,-0.0347,NEUTRAL,0.8739,0.9275,false,false,,
RPM-2005-05-12:T16,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,138,0.4286,0.5434,HAWKISH,0.1272,0.5569,false,false,,
RPM-2005-05-12:T17,2005-05-12,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,37,0.0,-0.1734,NEUTRAL,0.6441,0.8206,false,false,,
RPM-2005-05-12:T18,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,34,0.0,0.0966,NEUTRAL,0.1793,0.4851,false,false,,
RPM-2005-05-12:T19,2005-05-12,2005,Jorge Pérez Etchegaray,Gerente de Operaciones Monetarias,STAFF,INTERVENCION,238,0.0,-0.0224,NEUTRAL,0.722,0.8221,true,false,,
RPM-2005-05-12:T20,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,40,0.0,-0.0346,NEUTRAL,0.6028,0.7467,false,false,,
RPM-2005-05-12:T21,2005-05-12,2005,Camilo Carrasco Alfonso,Gerente General,STAFF,INTERVENCION,100,0.0,0.1233,NEUTRAL,0.6939,0.837,false,false,,
RPM-2005-05-12:T22,2005-05-12,2005,Jorge Pérez Etchegaray,Gerente de Operaciones Monetarias,STAFF,INTERVENCION,239,0.0,0.3124,NEUTRAL,0.1567,0.5419,true,false,,
RPM-2005-05-12:T23,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,69,0.0,-0.0109,NEUTRAL,0.7863,0.8612,false,false,,
RPM-2005-05-12:T24,2005-05-12,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,55,0.0,-0.0161,NEUTRAL,0.9592,0.9781,false,false,,
RPM-2005-05-12:T25,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,33,0.0,0.0332,NEUTRAL,0.8553,0.9146,false,false,,
RPM-2005-05-12:T26,2005-05-12,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,176,0.0,0.0577,NEUTRAL,0.649,0.7852,true,false,,
RPM-2005-05-12:T27,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,72,0.0,-0.1569,NEUTRAL,0.5833,0.7745,false,false,,
RPM-2005-05-12:T28,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,85,0.0,-0.0063,NEUTRAL,0.7872,0.8602,false,false,,
RPM-2005-05-12:T29,2005-05-12,2005,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,40,0.0,-0.2517,NEUTRAL,0.437,0.7086,false,false,,
RPM-2005-05-12:T30,2005-05-12,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,48,0.0,0.0074,NEUTRAL,0.9796,0.9888,false,false,,
RPM-2005-05-12:T31,2005-05-12,2005,Pablo García Silva,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,73,0.0,0.043,NEUTRAL,0.8318,0.9022,false,false,,
RPM-2005-05-12:T32,2005-05-12,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,130,0.0,-0.0464,NEUTRAL,0.8609,0.9227,false,false,,
RPM-2005-05-12:T33,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,106,-0.2,-0.5371,DOVISH,0.1903,0.5758,false,false,,
RPM-2005-05-12:T34,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,50,0.0,-0.2098,NEUTRAL,0.2804,0.5902,false,false,,
RPM-2005-05-12:T35,2005-05-12,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,48,0.0,0.0292,NEUTRAL,0.9169,0.9543,false,false,,
RPM-2005-05-12:T36,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,339,0.2,-0.0654,NEUTRAL,0.807,0.8932,true,false,,
RPM-2005-05-12:T37,2005-05-12,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,64,0.0,0.7184,HAWKISH,0.5324,0.7503,false,false,,
RPM-2005-05-12:T38,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,378,0.3333,-0.7674,DOVISH,0.7674,0.8499,true,true,-0.5,DOVISH
RPM-2005-05-12:T39,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0666,NEUTRAL,0.7837,0.878,false,false,,
RPM-2005-05-12:T40,2005-05-12,2005,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,36,0.0,-0.01,NEUTRAL,0.7765,0.8544,false,false,,
RPM-2005-05-12:T41,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0004,NEUTRAL,0.9813,0.9877,false,false,,
RPM-2005-05-12:T42,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,597,-0.5,0.2525,NEUTRAL,0.3453,0.6477,true,false,,
RPM-2005-05-12:T43,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,618,-0.7778,0.4314,NEUTRAL,0.0255,0.4941,true,false,,
RPM-2005-05-12:T44,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,10,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2005-05-12:T45,2005-05-12,2005,Camilo Carrasco Alfonso,Gerente General,STAFF,INTERVENCION,500,0.3333,0.905,HAWKISH,0.8542,0.9197,true,false,,
RPM-2005-05-12:T46,2005-05-12,2005,Klaus Schmidt-Hebbel Dunker,Gerente de Investigación Económica,STAFF,INTERVENCION,304,0.0,0.9494,HAWKISH,0.9101,0.9532,true,true,0.75,HAWKISH
RPM-2005-05-12:T47,2005-05-12,2005,Nicolás Eyzaguirre Guzmán,Ministro de Hacienda,HACIENDA,INTERVENCION,202,-0.3333,0.5819,HAWKISH,0.3349,0.639,true,false,,
RPM-2005-05-12:T48,2005-05-12,2005,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,365,0.3333,0.8246,HAWKISH,0.712,0.8455,true,false,,
RPM-2005-05-12:T49,2005-05-12,2005,Esteban Jadresic Marinovic,Gerente de División Internacional,STAFF,INTERVENCION,382,0.0,0.2766,NEUTRAL,0.3522,0.6604,true,false,,
RPM-2005-05-12:T50,2005-05-12,2005,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,18,0.0,0.0531,NEUTRAL,0.8578,0.9229,false,false,,
RPM-2005-05-12:T51,2005-05-12,2005,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,739,0.7333,0.8665,HAWKISH,0.8239,0.8968,true,false,,
RPM-2005-05-12:T52,2005-05-12,2005,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,359,-0.5556,0.936,HAWKISH,0.8939,0.9433,true,false,,
RPM-2005-05-12:T53,2005-05-12,2005,María Elena Ovalle Molina,Consejera,CONSEJO,INTERVENCION,524,0.4286,0.8835,HAWKISH,0.8835,0.927,true,false,,
