"ID_Intervencion","ID_Padre","Fecha","Actor_Final","Institucional","Fuente_Actor","Caracteres","Otras_Personas_Roster","Nombres","Motivos_Revision","Alerta_Motor","Leida_En_Lote9","Veredicto"
"RPM-2014-06-12:6236:1","6236","2014-06-12","Consejo del Banco Central de Chile","SI","ACTA/META","1611","15","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Fuentes Díaz; Miguel Ángel Nacrur Gazali; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-06-12:6237:1","6237","2014-06-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","474","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6247:1","6247","2014-06-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6248:1","6248","2014-06-12","Sebastián Claro Edwards","NO","SUJETO_ROL_NOMBRE","1616","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6276:3","6276","2014-06-12","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-06-12:6277:1","6277","2014-06-12","Rodrigo Vergara Montes","NO","CONTEXTO_REVISADO","960","1","Miguel Ángel Nacrur Gazali","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6283:1","6283","2014-06-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","255","2","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6285:1","6285","2014-06-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","308","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-06-12:6295:1","6295","2014-06-12","Consejo del Banco Central de Chile","SI","ACTA/META","154","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2014-07-15:6296:1","6296","2014-07-15","Consejo del Banco Central de Chile","SI","ACTA/META","1559","12","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-07-15:6297:1","6297","2014-07-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","470","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-07-15:6305:1","6305","2014-07-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-08-14:6342:1","6342","2014-08-14","Consejo del Banco Central de Chile","SI","ACTA/META","1669","13","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-08-14:6343:1","6343","2014-08-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","472","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-08-14:6350:1","6350","2014-08-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-08-14:6379:1","6379","2014-08-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","230","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-08-14:6381:1","6381","2014-08-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","256","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6391:1","6391","2014-09-11","Consejo del Banco Central de Chile","SI","ACTA/META","1532","12","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-09-11:6392:1","6392","2014-09-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","470","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6398:1","6398","2014-09-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6402:1","6402","2014-09-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","736","1","Pablo García Silva","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6422:3","6422","2014-09-11","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-09-11:6427:1","6427","2014-09-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","213","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6429:1","6429","2014-09-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","308","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-09-11:6439:1","6439","2014-09-11","Consejo del Banco Central de Chile","SI","ACTA/META","151","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2014-10-16:6440:1","6440","2014-10-16","Consejo del Banco Central de Chile","SI","ACTA/META","1559","16","Alberto Arenas de Mesa; Alberto Naudon Dell'Oro; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Miguel Ricaurte Bermúdez; Miguel Ricaurte Vintimilla; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2014-10-16:6441:1","6441","2014-10-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","455","1","Miguel Ricaurte Vintimilla","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-10-16:6444:1","6444","2014-10-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","172","1","Miguel Ricaurte Vintimilla","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-10-16:6451:4","6451","2014-10-16","Consejo del Banco Central de Chile","SI","ACTA/META","111","1","Claudio Soto Gamboa","","NO","NO",""
"RPM-2014-10-16:6466:3","6466","2014-10-16","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-10-16:6473:1","6473","2014-10-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","250","2","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-10-16:6475:1","6475","2014-10-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","308","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-10-16:6476:1","6476","2014-10-16","Pablo García Silva","NO","SUJETO_ROL_NOMBRE","5155","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-11-18:6486:1","6486","2014-11-18","Consejo del Banco Central de Chile","SI","ACTA/META","1442","8","Beltrán de Ramón Acevedo; Enrique Marshall Rivera; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2014-12-11:6518:1","6518","2014-12-11","Consejo del Banco Central de Chile","SI","ACTA/META","1505","13","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2014-12-11:6519:1","6519","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","471","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6524:1","6524","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","152","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6528:1","6528","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","868","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6530:2","6530","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","239","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6532:1","6532","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","185","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6534:2","6534","2014-12-11","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-12-11:6536:1","6536","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","223","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6538:1","6538","2014-12-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","304","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-12-11:6548:1","6548","2014-12-11","Consejo del Banco Central de Chile","SI","ACTA/META","163","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2015-01-15:6549:1","6549","2015-01-15","Consejo del Banco Central de Chile","SI","ACTA/META","1457","12","Alberto Arenas de Mesa; Alberto Naudon Dell'Oro; Beltrán de Ramón Acevedo; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2015-01-15:6550:1","6550","2015-01-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","471","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-01-15:6566:1","6566","2015-01-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","153","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-01-15:6578:1","6578","2015-01-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","185","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-01-15:6583:4","6583","2015-01-15","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2015-01-15:6586:1","6586","2015-01-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","223","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-01-15:6586:3","6586","2015-01-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","305","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-02-12:6596:1","6596","2015-02-12","Consejo del Banco Central de Chile","SI","ACTA/META","1449","10","Alberto Naudon Dell'Oro; Beltrán de Ramón Acevedo; Elías Albagli Iruretagoyena; Enrique Marshall Rivera; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2015-02-12:6597:1","6597","2015-02-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","478","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-02-12:6608:1","6608","2015-02-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","153","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-02-12:6619:1","6619","2015-02-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","185","1","Miguel Fuentes Díaz","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-03-19:6638:1","6638","2015-03-19","Consejo del Banco Central de Chile","SI","ACTA/META","1710","15","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Diego Gianelli Gómez; Elías Albagli Iruretagoyena; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Juan Pablo Araya Marco; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2015-03-19:6639:1","6639","2015-03-19","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","492","1","Diego Gianelli Gómez","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-03-19:6649:1","6649","2015-03-19","Alberto Naudon Dell'Oro","NO","SUJETO_ROL_NOMBRE","377","1","Diego Gianelli Gómez","","NO","SI","UNA_SOLA_VOZ"
"RPM-2015-03-19:6657:1","6657","2015-03-19","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","153","1","Diego Gianelli Gómez","","NO","SI","UNA_SOLA_VOZ"
